aborted,bufferSize,buffertime_avg,buffertime_med,created,delivered,delivery_prob,dropPolicy,dropped,filename,forwardingStrategy,hopcount_avg,hopcount_med,latency_avg,latency_med,overhead_ratio,relayed,removed,response_prob,rtt_avg,rtt_med,sim_time,started
3610,120M,6323.6155,0.0000,3351,1533,0.4575,5,207296,ProphetMulti-bufferSize@120M-dropPolicy@5-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2890,2,11332.1950,8656.0000,148.3098,228892,0,0.0000,NaN,NaN,100000.0000,232510
3593,130M,9877.4549,9310.0000,3351,1951,0.5822,1,207275,ProphetMulti-bufferSize@130M-dropPolicy@1-forwardingStrategy@COIN_MessageStatsReport,COIN,3.0753,3,11402.7304,9360.0000,117.4710,231137,0,0.0000,NaN,NaN,100000.0000,234736
3354,130M,10159.5086,8932.0000,3351,2063,0.6156,1,186886,ProphetMulti-bufferSize@130M-dropPolicy@1-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.6680,2,11268.0175,9078.0000,101.2569,210956,0,0.0000,NaN,NaN,100000.0000,214313
3369,130M,10016.2530,9030.0000,3351,2113,0.6306,1,189742,ProphetMulti-bufferSize@130M-dropPolicy@1-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.7227,3,11430.3867,9219.0000,100.2688,213981,0,0.0000,NaN,NaN,100000.0000,217354
3432,130M,10189.4603,8991.0000,3351,1706,0.5091,1,192668,ProphetMulti-bufferSize@130M-dropPolicy@1-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.5363,2,10129.9074,8374.0000,126.1934,216992,0,0.0000,NaN,NaN,100000.0000,220431
3543,130M,5971.1496,4.0000,3351,974,0.2907,2,203479,ProphetMulti-bufferSize@130M-dropPolicy@2-forwardingStrategy@COIN_MessageStatsReport,COIN,3.6314,3,5385.6191,4769.0000,232.1427,227081,0,0.0000,NaN,NaN,100000.0000,230625
3534,130M,5388.0809,0.0000,3351,1246,0.3718,2,205645,ProphetMulti-bufferSize@130M-dropPolicy@2-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.4342,2,11064.0281,8692.0000,183.2006,229514,0,0.0000,NaN,NaN,100000.0000,233054
3479,130M,5687.7264,0.0000,3351,1257,0.3751,2,198147,ProphetMulti-bufferSize@130M-dropPolicy@2-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.4049,2,11710.4073,9198.0000,175.6348,222030,0,0.0000,NaN,NaN,100000.0000,225513
3653,130M,4640.1546,0.0000,3351,1575,0.4700,2,208844,ProphetMulti-bufferSize@130M-dropPolicy@2-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2298,2,15190.4654,11335.0000,145.7498,231131,0,0.0000,NaN,NaN,100000.0000,234788
3400,130M,5579.7178,0.0000,3351,1108,0.3306,3,201035,ProphetMulti-bufferSize@130M-dropPolicy@3-forwardingStrategy@COIN_MessageStatsReport,COIN,3.3899,3,6135.0695,5517.0000,201.8691,224779,0,0.0000,NaN,NaN,100000.0000,228184
3632,130M,6468.0315,0.0000,3351,1594,0.4757,3,206711,ProphetMulti-bufferSize@130M-dropPolicy@3-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.3363,2,11849.2509,9615.0000,143.8049,230819,0,0.0000,NaN,NaN,100000.0000,234453
3691,130M,6174.5092,0.0000,3351,1560,0.4655,3,215593,ProphetMulti-bufferSize@130M-dropPolicy@3-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.3365,2,11433.6571,9634.0000,152.7006,239773,0,0.0000,NaN,NaN,100000.0000,243469
3377,130M,6476.5090,0.0000,3351,1514,0.4518,3,187868,ProphetMulti-bufferSize@130M-dropPolicy@3-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2325,2,12832.9868,9959.0000,139.0271,212001,0,0.0000,NaN,NaN,100000.0000,215381
3648,130M,9861.7400,9176.0000,3351,2728,0.8141,4,207414,ProphetMulti-bufferSize@130M-dropPolicy@4-forwardingStrategy@COIN_MessageStatsReport,COIN,2.8783,3,11501.4274,10385.0000,84.3215,232757,0,0.0000,NaN,NaN,100000.0000,236406
3572,130M,8466.2116,0.0000,3351,2474,0.7383,4,200009,ProphetMulti-bufferSize@130M-dropPolicy@4-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.1843,2,14831.4147,12236.0000,89.9826,225091,0,0.0000,NaN,NaN,100000.0000,228668
3399,130M,8515.9631,0.0000,3351,2481,0.7404,4,198803,ProphetMulti-bufferSize@130M-dropPolicy@4-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.1923,2,14757.3926,12251.0000,89.2435,223894,0,0.0000,NaN,NaN,100000.0000,227299
3338,130M,8680.5137,0.0000,3351,2353,0.7022,4,188118,ProphetMulti-bufferSize@130M-dropPolicy@4-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2014,2,15051.0064,12077.0000,89.5627,213094,0,0.0000,NaN,NaN,100000.0000,216435
3579,130M,9124.0111,4132.0000,3351,1339,0.3996,5,197077,ProphetMulti-bufferSize@130M-dropPolicy@5-forwardingStrategy@COIN_MessageStatsReport,COIN,2.7991,2,9346.3973,7236.0000,163.4653,220219,0,0.0000,NaN,NaN,100000.0000,223803
3420,130M,8732.1315,5341.0000,3351,1443,0.4306,5,203187,ProphetMulti-bufferSize@130M-dropPolicy@5-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.6757,2,8452.0561,7211.0000,156.0839,226672,0,0.0000,NaN,NaN,100000.0000,230096
3525,130M,8208.3178,4247.0000,3351,1374,0.4100,5,209686,ProphetMulti-bufferSize@130M-dropPolicy@5-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.6281,2,8089.7613,6959.0000,168.7744,233270,0,0.0000,NaN,NaN,100000.0000,236800
3567,130M,6846.0271,0.0000,3351,1547,0.4617,5,199059,ProphetMulti-bufferSize@130M-dropPolicy@5-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2353,2,11450.8171,8777.0000,142.8759,222576,0,0.0000,NaN,NaN,100000.0000,226147
3602,140M,10509.0773,9908.0000,3351,1956,0.5837,1,208864,ProphetMulti-bufferSize@140M-dropPolicy@1-forwardingStrategy@COIN_MessageStatsReport,COIN,3.0169,3,11390.6089,8814.0000,118.9550,234632,0,0.0000,NaN,NaN,100000.0000,238236
3336,140M,10621.7819,9795.0000,3351,2179,0.6503,1,191507,ProphetMulti-bufferSize@140M-dropPolicy@1-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.7256,2,11304.9220,9386.0000,98.9578,217808,0,0.0000,NaN,NaN,100000.0000,221146
3436,140M,10282.1122,9083.0000,3351,2133,0.6365,1,200355,ProphetMulti-bufferSize@140M-dropPolicy@1-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.7079,3,11230.3000,9222.0000,105.2250,226578,0,0.0000,NaN,NaN,100000.0000,230016
3472,140M,10762.3706,9469.0000,3351,1740,0.5192,1,194207,ProphetMulti-bufferSize@140M-dropPolicy@1-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.4718,2,10050.6391,8344.0000,125.7552,220554,0,0.0000,NaN,NaN,100000.0000,224033
3380,140M,6163.9196,5.0000,3351,1033,0.3083,2,196137,ProphetMulti-bufferSize@140M-dropPolicy@2-forwardingStrategy@COIN_MessageStatsReport,COIN,3.5915,3,6020.5324,5534.0000,213.7038,221789,0,0.0000,NaN,NaN,100000.0000,225176
3358,140M,6218.3981,0.0000,3351,1327,0.3960,2,191552,ProphetMulti-bufferSize@140M-dropPolicy@2-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.4175,2,11494.0422,9036.0000,162.8968,217491,0,0.0000,NaN,NaN,100000.0000,220856
3437,140M,5958.7182,0.0000,3351,1332,0.3975,2,197535,ProphetMulti-bufferSize@140M-dropPolicy@2-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.4497,2,11520.6441,9283.0000,166.7665,223465,0,0.0000,NaN,NaN,100000.0000,226911
3719,140M,4878.9215,0.0000,3351,1662,0.4960,2,212740,ProphetMulti-bufferSize@140M-dropPolicy@2-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.1763,2,14961.1035,10812.0000,141.3538,236592,0,0.0000,NaN,NaN,100000.0000,240316
3422,140M,6397.5167,0.0000,3351,1146,0.3420,3,201982,ProphetMulti-bufferSize@140M-dropPolicy@3-forwardingStrategy@COIN_MessageStatsReport,COIN,3.4887,3,6280.4398,5547.0000,197.7417,227758,0,0.0000,NaN,NaN,100000.0000,231186
3353,140M,7110.2328,0.0000,3351,1656,0.4942,3,193257,ProphetMulti-bufferSize@140M-dropPolicy@3-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.3327,2,11696.5169,9507.0000,131.5688,219534,0,0.0000,NaN,NaN,100000.0000,222893
3194,140M,6921.5820,0.0000,3351,1526,0.4554,3,189125,ProphetMulti-bufferSize@140M-dropPolicy@3-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.3447,2,12050.7490,10048.0000,140.0668,215268,0,0.0000,NaN,NaN,100000.0000,218472
3532,140M,6477.5371,0.0000,3351,1642,0.4900,3,203300,ProphetMulti-bufferSize@140M-dropPolicy@3-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2631,2,12352.1608,9721.0000,138.8088,229566,0,0.0000,NaN,NaN,100000.0000,233102
3833,140M,10012.8093,9532.0000,3351,2815,0.8400,4,219860,ProphetMulti-bufferSize@140M-dropPolicy@4-forwardingStrategy@COIN_MessageStatsReport,COIN,2.8330,3,11290.0362,10404.0000,86.8433,247279,0,0.0000,NaN,NaN,100000.0000,251116
3467,140M,9171.4264,0.0000,3351,2486,0.7419,4,197679,ProphetMulti-bufferSize@140M-dropPolicy@4-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.1589,2,14456.9618,12033.0000,89.4200,224784,0,0.0000,NaN,NaN,100000.0000,228257
3532,140M,9163.0780,0.0000,3351,2500,0.7460,4,198668,ProphetMulti-bufferSize@140M-dropPolicy@4-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.1344,2,14713.4080,11839.0000,89.3144,225786,0,0.0000,NaN,NaN,100000.0000,229320
3565,140M,8873.7034,0.0000,3351,2399,0.7159,4,200730,ProphetMulti-bufferSize@140M-dropPolicy@4-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.1355,2,15020.4681,11709.0000,93.9329,227744,0,0.0000,NaN,NaN,100000.0000,231312
3763,140M,8981.3507,3594.0000,3351,1287,0.3841,5,211322,ProphetMulti-bufferSize@140M-dropPolicy@5-forwardingStrategy@COIN_MessageStatsReport,COIN,2.9285,3,8810.0101,7042.0000,182.8034,236555,0,0.0000,NaN,NaN,100000.0000,240322
3244,140M,9635.0907,6069.0000,3351,1462,0.4363,5,189394,ProphetMulti-bufferSize@140M-dropPolicy@5-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.7373,3,9060.3782,7892.0000,145.9350,214819,0,0.0000,NaN,NaN,100000.0000,218069
3278,140M,9760.1633,6364.0000,3351,1459,0.4354,5,189933,ProphetMulti-bufferSize@140M-dropPolicy@5-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.6737,3,9055.5922,7717.0000,146.6436,215412,0,0.0000,NaN,NaN,100000.0000,218695
3533,140M,6756.4681,0.0000,3351,1542,0.4602,5,198317,ProphetMulti-bufferSize@140M-dropPolicy@5-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2977,2,11503.3431,8876.0000,144.2899,224037,0,0.0000,NaN,NaN,100000.0000,227573
3620,150M,11446.8902,10880.0000,3351,2018,0.6022,1,203566,ProphetMulti-bufferSize@150M-dropPolicy@1-forwardingStrategy@COIN_MessageStatsReport,COIN,3.0064,3,11761.3920,9464.0000,113.5882,231239,0,0.0000,NaN,NaN,100000.0000,234861
3561,150M,11161.1008,10007.0000,3351,2191,0.6538,1,194446,ProphetMulti-bufferSize@150M-dropPolicy@1-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.6198,2,11166.5614,9102.0000,100.6750,222770,0,0.0000,NaN,NaN,100000.0000,226340
3278,150M,11568.2446,10329.0000,3351,2181,0.6509,1,184844,ProphetMulti-bufferSize@150M-dropPolicy@1-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.6048,2,11504.3365,9496.0000,96.6745,213028,0,0.0000,NaN,NaN,100000.0000,216308
3661,150M,10834.4553,9726.0000,3351,1719,0.5130,1,205719,ProphetMulti-bufferSize@150M-dropPolicy@1-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.4427,2,9748.5428,8118.0000,135.1530,234047,0,0.0000,NaN,NaN,100000.0000,237715
3469,150M,6567.9527,6.0000,3351,1087,0.3244,2,195963,ProphetMulti-bufferSize@150M-dropPolicy@2-forwardingStrategy@COIN_MessageStatsReport,COIN,3.6044,3,5949.9108,5248.0000,204.7737,223676,0,0.0000,NaN,NaN,100000.0000,227150
3398,150M,6106.0892,0.0000,3351,1356,0.4047,2,195878,ProphetMulti-bufferSize@150M-dropPolicy@2-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.3547,2,11331.8016,9033.0000,164.0715,223837,0,0.0000,NaN,NaN,100000.0000,227240
3371,150M,6384.7325,0.0000,3351,1378,0.4112,2,193321,ProphetMulti-bufferSize@150M-dropPolicy@2-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.3766,2,11684.7576,9205.0000,159.5994,221306,0,0.0000,NaN,NaN,100000.0000,224678
3338,150M,5590.5948,0.0000,3351,1733,0.5172,2,191376,ProphetMulti-bufferSize@150M-dropPolicy@2-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.1160,2,15790.4778,11291.0000,124.0923,216785,0,0.0000,NaN,NaN,100000.0000,220127
3371,150M,7479.2603,0.0000,3351,1277,0.3811,3,189052,ProphetMulti-bufferSize@150M-dropPolicy@3-forwardingStrategy@COIN_MessageStatsReport,COIN,3.2999,3,6934.1026,6284.0000,168.8982,216960,0,0.0000,NaN,NaN,100000.0000,220336
3410,150M,7331.7154,0.0000,3351,1610,0.4805,3,194145,ProphetMulti-bufferSize@150M-dropPolicy@3-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.2981,2,11802.9230,9681.0000,137.1217,222376,0,0.0000,NaN,NaN,100000.0000,225793
3638,150M,7241.5188,0.0000,3351,1820,0.5431,3,207833,ProphetMulti-bufferSize@150M-dropPolicy@3-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.2291,2,11710.1313,9370.0000,128.8176,236268,0,0.0000,NaN,NaN,100000.0000,239907
3495,150M,6582.3493,0.0000,3351,1558,0.4649,3,204143,ProphetMulti-bufferSize@150M-dropPolicy@3-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2843,2,12461.2997,9636.0000,148.1130,232318,0,0.0000,NaN,NaN,100000.0000,235821
3783,150M,10394.7248,10190.0000,3351,2769,0.8263,4,223208,ProphetMulti-bufferSize@150M-dropPolicy@4-forwardingStrategy@COIN_MessageStatsReport,COIN,2.9021,3,10941.5143,9664.0000,90.2203,252589,0,0.0000,NaN,NaN,100000.0000,256376
3145,150M,10859.5896,0.0000,3351,2481,0.7404,4,171889,ProphetMulti-bufferSize@150M-dropPolicy@4-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.2245,2,15670.9641,12781.0000,80.0093,200984,0,0.0000,NaN,NaN,100000.0000,204134
3256,150M,9740.4711,0.0000,3351,2495,0.7446,4,192930,ProphetMulti-bufferSize@150M-dropPolicy@4-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.1659,2,15219.0421,12257.0000,87.9948,222042,0,0.0000,NaN,NaN,100000.0000,225302
3514,150M,9019.2594,0.0000,3351,2352,0.7019,4,201424,ProphetMulti-bufferSize@150M-dropPolicy@4-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.1280,2,14835.4486,11638.0000,96.9545,230389,0,0.0000,NaN,NaN,100000.0000,233909
3799,150M,9419.0358,4134.0000,3351,1392,0.4154,5,210146,ProphetMulti-bufferSize@150M-dropPolicy@5-forwardingStrategy@COIN_MessageStatsReport,COIN,2.7953,2,8608.0711,6742.0000,169.6803,237587,0,0.0000,NaN,NaN,100000.0000,241393
3606,150M,9767.6961,5593.0000,3351,1460,0.4357,5,201644,ProphetMulti-bufferSize@150M-dropPolicy@5-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.6349,2,8332.5377,6999.0000,155.9753,229184,0,0.0000,NaN,NaN,100000.0000,232795
3373,150M,9897.8948,6322.0000,3351,1527,0.4557,5,194591,ProphetMulti-bufferSize@150M-dropPolicy@5-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.6405,2,8883.9365,7770.0000,144.5508,222256,0,0.0000,NaN,NaN,100000.0000,225633
3691,150M,7284.3845,0.0000,3351,1602,0.4781,5,208930,ProphetMulti-bufferSize@150M-dropPolicy@5-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2871,2,11346.4463,8678.0000,146.5993,236454,0,0.0000,NaN,NaN,100000.0000,240152
3883,160M,11486.8673,11068.0000,3351,2065,0.6162,1,216384,ProphetMulti-bufferSize@160M-dropPolicy@1-forwardingStrategy@COIN_MessageStatsReport,COIN,2.9642,3,11325.4295,8807.0000,118.2722,246297,0,0.0000,NaN,NaN,100000.0000,250187
3319,160M,12201.8394,11173.0000,3351,2240,0.6685,1,186453,ProphetMulti-bufferSize@160M-dropPolicy@1-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.6688,2,11409.6013,9703.0000,95.7147,216641,0,0.0000,NaN,NaN,100000.0000,219965
3227,160M,12851.2039,11884.0000,3351,2197,0.6556,1,174944,ProphetMulti-bufferSize@160M-dropPolicy@1-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.6263,2,12194.3414,9956.0000,92.3641,205121,0,0.0000,NaN,NaN,100000.0000,208353
3590,160M,11912.1633,10597.0000,3351,1809,0.5398,1,194615,ProphetMulti-bufferSize@160M-dropPolicy@1-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.4538,2,10134.2399,8210.0000,123.3908,225023,0,0.0000,NaN,NaN,100000.0000,228616
3527,160M,6867.9315,6.0000,3351,1138,0.3396,2,197733,ProphetMulti-bufferSize@160M-dropPolicy@2-forwardingStrategy@COIN_MessageStatsReport,COIN,3.6380,3,6343.4921,5586.0000,198.9104,227498,0,0.0000,NaN,NaN,100000.0000,231030
3366,160M,6429.6560,0.0000,3351,1438,0.4291,2,192052,ProphetMulti-bufferSize@160M-dropPolicy@2-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.4256,2,11592.4409,9286.0000,153.4221,222059,0,0.0000,NaN,NaN,100000.0000,225431
3374,160M,6695.1460,0.0000,3351,1439,0.4294,2,192762,ProphetMulti-bufferSize@160M-dropPolicy@2-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.3461,2,11091.8207,9065.0000,153.8353,222808,0,0.0000,NaN,NaN,100000.0000,226188
3734,160M,5649.7530,0.0000,3351,1742,0.5198,2,207484,ProphetMulti-bufferSize@160M-dropPolicy@2-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2055,2,15393.6504,11162.0000,133.8450,234900,0,0.0000,NaN,NaN,100000.0000,238639
3543,160M,7457.3096,0.0000,3351,1338,0.3993,3,197930,ProphetMulti-bufferSize@160M-dropPolicy@3-forwardingStrategy@COIN_MessageStatsReport,COIN,3.3259,3,7078.3460,6321.0000,169.1779,227698,0,0.0000,NaN,NaN,100000.0000,231245
3575,160M,7443.3012,0.0000,3351,1723,0.5142,3,199881,ProphetMulti-bufferSize@160M-dropPolicy@3-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.2844,2,11747.0493,9432.0000,132.6164,230221,0,0.0000,NaN,NaN,100000.0000,233800
3234,160M,8384.6137,0.0000,3351,1733,0.5172,3,182638,ProphetMulti-bufferSize@160M-dropPolicy@3-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.3630,2,13020.0381,10387.0000,121.8477,212895,0,0.0000,NaN,NaN,100000.0000,216133
3630,160M,6729.2886,0.0000,3351,1713,0.5112,3,206177,ProphetMulti-bufferSize@160M-dropPolicy@3-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.2253,2,12277.2732,9360.0000,137.0665,236508,0,0.0000,NaN,NaN,100000.0000,240144
3849,160M,11266.9676,11321.0000,3351,2746,0.8195,4,219577,ProphetMulti-bufferSize@160M-dropPolicy@4-forwardingStrategy@COIN_MessageStatsReport,COIN,2.8383,3,11076.7542,9673.0000,90.3813,250933,0,0.0000,NaN,NaN,100000.0000,254790
3362,160M,10589.7647,0.0000,3351,2472,0.7377,4,184358,ProphetMulti-bufferSize@160M-dropPolicy@4-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.1861,2,14907.8309,11904.0000,86.1521,215440,0,0.0000,NaN,NaN,100000.0000,218808
3301,160M,10773.0638,0.0000,3351,2404,0.7174,4,181712,ProphetMulti-bufferSize@160M-dropPolicy@4-forwardingStrategy@GRTRSort_MessageStatsReport,GRTRSort,2.2038,2,15277.1477,11884.0000,87.4904,212731,0,0.0000,NaN,NaN,100000.0000,216040
3526,160M,9543.9935,0.0000,3351,2382,0.7108,4,197925,ProphetMulti-bufferSize@160M-dropPolicy@4-forwardingStrategy@GRTR_MessageStatsReport,GRTR,2.1255,2,14865.6646,11313.0000,95.1008,228912,0,0.0000,NaN,NaN,100000.0000,232447
3654,160M,10028.8608,4479.0000,3351,1481,0.4420,5,208634,ProphetMulti-bufferSize@160M-dropPolicy@5-forwardingStrategy@COIN_MessageStatsReport,COIN,2.7589,2,8933.8346,6913.0000,159.8393,238203,0,0.0000,NaN,NaN,100000.0000,241865
3273,160M,11379.9889,7720.0000,3351,1564,0.4667,5,183201,ProphetMulti-bufferSize@160M-dropPolicy@5-forwardingStrategy@GRTRMax_MessageStatsReport,GRTRMax,2.7104,3,9528.8037,8148.0000,134.8926,212536,0,0.0000,NaN,NaN,100000.0000,215812
